DATETIMESTAMP,DATE_SQL,DATETIME_SAP,DATE_SAP,YEAR,QUARTER,MONTH,WEEK,WEEK_YEAR,DAY_OF_WEEK,DAY,HOUR,MINUTE,SECOND,CALQUARTER,CALMONTH,CALWEEK,YEAR_INT,QUARTER_INT,MONTH_INT,WEEK_INT,WEEK_YEAR_INT,DAY_OF_WEEK_INT,DAY_INT,HOUR_INT,MINUTE_INT,SECOND_INT,MONTH_LAST_DAY,TZNTSTMPS,TZNTSTMPL
2022-11-12 00:00:00.000000000,2022-11-12,20221112000000,20221112,2022,04,11,45,2022,05,12,00,00,00,20224,202211,202245,2022,4,11,45,2022,5,12,0,0,0,0,20221112000000,20221112000000.0000000
2022-11-13 00:00:00.000000000,2022-11-13,20221113000000,20221113,2022,04,11,45,2022,06,13,00,00,00,20224,202211,202245,2022,4,11,45,2022,6,13,0,0,0,0,20221113000000,20221113000000.0000000
2022-11-14 00:00:00.000000000,2022-11-14,20221114000000,20221114,2022,04,11,46,2022,00,14,00,00,00,20224,202211,202246,2022,4,11,46,2022,0,14,0,0,0,0,20221114000000,20221114000000.0000000
2022-11-15 00:00:00.000000000,2022-11-15,20221115000000,20221115,2022,04,11,46,2022,01,15,00,00,00,20224,202211,202246,2022,4,11,46,2022,1,15,0,0,0,0,20221115000000,20221115000000.0000000
2022-11-16 00:00:00.000000000,2022-11-16,20221116000000,20221116,2022,04,11,46,2022,02,16,00,00,00,20224,202211,202246,2022,4,11,46,2022,2,16,0,0,0,0,20221116000000,20221116000000.0000000
2022-11-17 00:00:00.000000000,2022-11-17,20221117000000,20221117,2022,04,11,46,2022,03,17,00,00,00,20224,202211,202246,2022,4,11,46,2022,3,17,0,0,0,0,20221117000000,20221117000000.0000000
2022-11-18 00:00:00.000000000,2022-11-18,20221118000000,20221118,2022,04,11,46,2022,04,18,00,00,00,20224,202211,202246,2022,4,11,46,2022,4,18,0,0,0,0,20221118000000,20221118000000.0000000
2022-11-19 00:00:00.000000000,2022-11-19,20221119000000,20221119,2022,04,11,46,2022,05,19,00,00,00,20224,202211,202246,2022,4,11,46,2022,5,19,0,0,0,0,20221119000000,20221119000000.0000000
2022-11-20 00:00:00.000000000,2022-11-20,20221120000000,20221120,2022,04,11,46,2022,06,20,00,00,00,20224,202211,202246,2022,4,11,46,2022,6,20,0,0,0,0,20221120000000,20221120000000.0000000
2022-11-21 00:00:00.000000000,2022-11-21,20221121000000,20221121,2022,04,11,47,2022,00,21,00,00,00,20224,202211,202247,2022,4,11,47,2022,0,21,0,0,0,0,20221121000000,20221121000000.0000000
2022-11-22 00:00:00.000000000,2022-11-22,20221122000000,20221122,2022,04,11,47,2022,01,22,00,00,00,20224,202211,202247,2022,4,11,47,2022,1,22,0,0,0,0,20221122000000,20221122000000.0000000
2022-11-23 00:00:00.000000000,2022-11-23,20221123000000,20221123,2022,04,11,47,2022,02,23,00,00,00,20224,202211,202247,2022,4,11,47,2022,2,23,0,0,0,0,20221123000000,20221123000000.0000000
2022-11-24 00:00:00.000000000,2022-11-24,20221124000000,20221124,2022,04,11,47,2022,03,24,00,00,00,20224,202211,202247,2022,4,11,47,2022,3,24,0,0,0,0,20221124000000,20221124000000.0000000
2022-11-25 00:00:00.000000000,2022-11-25,20221125000000,20221125,2022,04,11,47,2022,04,25,00,00,00,20224,202211,202247,2022,4,11,47,2022,4,25,0,0,0,0,20221125000000,20221125000000.0000000
2022-11-26 00:00:00.000000000,2022-11-26,20221126000000,20221126,2022,04,11,47,2022,05,26,00,00,00,20224,202211,202247,2022,4,11,47,2022,5,26,0,0,0,0,20221126000000,20221126000000.0000000
2022-11-27 00:00:00.000000000,2022-11-27,20221127000000,20221127,2022,04,11,47,2022,06,27,00,00,00,20224,202211,202247,2022,4,11,47,2022,6,27,0,0,0,0,20221127000000,20221127000000.0000000
2022-11-28 00:00:00.000000000,2022-11-28,20221128000000,20221128,2022,04,11,48,2022,00,28,00,00,00,20224,202211,202248,2022,4,11,48,2022,0,28,0,0,0,0,20221128000000,20221128000000.0000000
2022-11-29 00:00:00.000000000,2022-11-29,20221129000000,20221129,2022,04,11,48,2022,01,29,00,00,00,20224,202211,202248,2022,4,11,48,2022,1,29,0,0,0,0,20221129000000,20221129000000.0000000
2022-11-30 00:00:00.000000000,2022-11-30,20221130000000,20221130,2022,04,11,48,2022,02,30,00,00,00,20224,202211,202248,2022,4,11,48,2022,2,30,0,0,0,1,20221130000000,20221130000000.0000000
2022-12-01 00:00:00.000000000,2022-12-01,20221201000000,20221201,2022,04,12,48,2022,03,01,00,00,00,20224,202212,202248,2022,4,12,48,2022,3,1,0,0,0,0,20221201000000,20221201000000.0000000
2022-12-02 00:00:00.000000000,2022-12-02,20221202000000,20221202,2022,04,12,48,2022,04,02,00,00,00,20224,202212,202248,2022,4,12,48,2022,4,2,0,0,0,0,20221202000000,20221202000000.0000000
2022-12-03 00:00:00.000000000,2022-12-03,20221203000000,20221203,2022,04,12,48,2022,05,03,00,00,00,20224,202212,202248,2022,4,12,48,2022,5,3,0,0,0,0,20221203000000,20221203000000.0000000
2022-12-04 00:00:00.000000000,2022-12-04,20221204000000,20221204,2022,04,12,48,2022,06,04,00,00,00,20224,202212,202248,2022,4,12,48,2022,6,4,0,0,0,0,20221204000000,20221204000000.0000000
2022-12-05 00:00:00.000000000,2022-12-05,20221205000000,20221205,2022,04,12,49,2022,00,05,00,00,00,20224,202212,202249,2022,4,12,49,2022,0,5,0,0,0,0,20221205000000,20221205000000.0000000
2022-12-06 00:00:00.000000000,2022-12-06,20221206000000,20221206,2022,04,12,49,2022,01,06,00,00,00,20224,202212,202249,2022,4,12,49,2022,1,6,0,0,0,0,20221206000000,20221206000000.0000000
2022-12-07 00:00:00.000000000,2022-12-07,20221207000000,20221207,2022,04,12,49,2022,02,07,00,00,00,20224,202212,202249,2022,4,12,49,2022,2,7,0,0,0,0,20221207000000,20221207000000.0000000
2022-12-08 00:00:00.000000000,2022-12-08,20221208000000,20221208,2022,04,12,49,2022,03,08,00,00,00,20224,202212,202249,2022,4,12,49,2022,3,8,0,0,0,0,20221208000000,20221208000000.0000000
2022-12-09 00:00:00.000000000,2022-12-09,20221209000000,20221209,2022,04,12,49,2022,04,09,00,00,00,20224,202212,202249,2022,4,12,49,2022,4,9,0,0,0,0,20221209000000,20221209000000.0000000
2022-12-10 00:00:00.000000000,2022-12-10,20221210000000,20221210,2022,04,12,49,2022,05,10,00,00,00,20224,202212,202249,2022,4,12,49,2022,5,10,0,0,0,0,20221210000000,20221210000000.0000000
2022-12-11 00:00:00.000000000,2022-12-11,20221211000000,20221211,2022,04,12,49,2022,06,11,00,00,00,20224,202212,202249,2022,4,12,49,2022,6,11,0,0,0,0,20221211000000,20221211000000.0000000
2022-12-12 00:00:00.000000000,2022-12-12,20221212000000,20221212,2022,04,12,50,2022,00,12,00,00,00,20224,202212,202250,2022,4,12,50,2022,0,12,0,0,0,0,20221212000000,20221212000000.0000000
2022-12-13 00:00:00.000000000,2022-12-13,20221213000000,20221213,2022,04,12,50,2022,01,13,00,00,00,20224,202212,202250,2022,4,12,50,2022,1,13,0,0,0,0,20221213000000,20221213000000.0000000
2022-12-14 00:00:00.000000000,2022-12-14,20221214000000,20221214,2022,04,12,50,2022,02,14,00,00,00,20224,202212,202250,2022,4,12,50,2022,2,14,0,0,0,0,20221214000000,20221214000000.0000000
2022-12-15 00:00:00.000000000,2022-12-15,20221215000000,20221215,2022,04,12,50,2022,03,15,00,00,00,20224,202212,202250,2022,4,12,50,2022,3,15,0,0,0,0,20221215000000,20221215000000.0000000
2022-12-16 00:00:00.000000000,2022-12-16,20221216000000,20221216,2022,04,12,50,2022,04,16,00,00,00,20224,202212,202250,2022,4,12,50,2022,4,16,0,0,0,0,20221216000000,20221216000000.0000000
2022-12-17 00:00:00.000000000,2022-12-17,20221217000000,20221217,2022,04,12,50,2022,05,17,00,00,00,20224,202212,202250,2022,4,12,50,2022,5,17,0,0,0,0,20221217000000,20221217000000.0000000
2022-12-18 00:00:00.000000000,2022-12-18,20221218000000,20221218,2022,04,12,50,2022,06,18,00,00,00,20224,202212,202250,2022,4,12,50,2022,6,18,0,0,0,0,20221218000000,20221218000000.0000000
2022-12-19 00:00:00.000000000,2022-12-19,20221219000000,20221219,2022,04,12,51,2022,00,19,00,00,00,20224,202212,202251,2022,4,12,51,2022,0,19,0,0,0,0,20221219000000,20221219000000.0000000
2022-12-20 00:00:00.000000000,2022-12-20,20221220000000,20221220,2022,04,12,51,2022,01,20,00,00,00,20224,202212,202251,2022,4,12,51,2022,1,20,0,0,0,0,20221220000000,20221220000000.0000000
2022-12-21 00:00:00.000000000,2022-12-21,20221221000000,20221221,2022,04,12,51,2022,02,21,00,00,00,20224,202212,202251,2022,4,12,51,2022,2,21,0,0,0,0,20221221000000,20221221000000.0000000
2022-12-22 00:00:00.000000000,2022-12-22,20221222000000,20221222,2022,04,12,51,2022,03,22,00,00,00,20224,202212,202251,2022,4,12,51,2022,3,22,0,0,0,0,20221222000000,20221222000000.0000000
2022-12-23 00:00:00.000000000,2022-12-23,20221223000000,20221223,2022,04,12,51,2022,04,23,00,00,00,20224,202212,202251,2022,4,12,51,2022,4,23,0,0,0,0,20221223000000,20221223000000.0000000
2022-12-24 00:00:00.000000000,2022-12-24,20221224000000,20221224,2022,04,12,51,2022,05,24,00,00,00,20224,202212,202251,2022,4,12,51,2022,5,24,0,0,0,0,20221224000000,20221224000000.0000000
2022-12-25 00:00:00.000000000,2022-12-25,20221225000000,20221225,2022,04,12,51,2022,06,25,00,00,00,20224,202212,202251,2022,4,12,51,2022,6,25,0,0,0,0,20221225000000,20221225000000.0000000
2022-12-26 00:00:00.000000000,2022-12-26,20221226000000,20221226,2022,04,12,52,2022,00,26,00,00,00,20224,202212,202252,2022,4,12,52,2022,0,26,0,0,0,0,20221226000000,20221226000000.0000000
2022-12-27 00:00:00.000000000,2022-12-27,20221227000000,20221227,2022,04,12,52,2022,01,27,00,00,00,20224,202212,202252,2022,4,12,52,2022,1,27,0,0,0,0,20221227000000,20221227000000.0000000
2022-12-28 00:00:00.000000000,2022-12-28,20221228000000,20221228,2022,04,12,52,2022,02,28,00,00,00,20224,202212,202252,2022,4,12,52,2022,2,28,0,0,0,0,20221228000000,20221228000000.0000000
2022-12-29 00:00:00.000000000,2022-12-29,20221229000000,20221229,2022,04,12,52,2022,03,29,00,00,00,20224,202212,202252,2022,4,12,52,2022,3,29,0,0,0,0,20221229000000,20221229000000.0000000
2022-12-30 00:00:00.000000000,2022-12-30,20221230000000,20221230,2022,04,12,52,2022,04,30,00,00,00,20224,202212,202252,2022,4,12,52,2022,4,30,0,0,0,0,20221230000000,20221230000000.0000000
2022-12-31 00:00:00.000000000,2022-12-31,20221231000000,20221231,2022,04,12,52,2022,05,31,00,00,00,20224,202212,202252,2022,4,12,52,2022,5,31,0,0,0,1,20221231000000,20221231000000.0000000
2023-01-01 00:00:00.000000000,2023-01-01,20230101000000,20230101,2023,01,01,52,2022,06,01,00,00,00,20231,202301,202252,2023,1,1,52,2022,6,1,0,0,0,0,20230101000000,20230101000000.0000000
2023-01-02 00:00:00.000000000,2023-01-02,20230102000000,20230102,2023,01,01,01,2023,00,02,00,00,00,20231,202301,202301,2023,1,1,1,2023,0,2,0,0,0,0,20230102000000,20230102000000.0000000
2023-01-03 00:00:00.000000000,2023-01-03,20230103000000,20230103,2023,01,01,01,2023,01,03,00,00,00,20231,202301,202301,2023,1,1,1,2023,1,3,0,0,0,0,20230103000000,20230103000000.0000000
2023-01-04 00:00:00.000000000,2023-01-04,20230104000000,20230104,2023,01,01,01,2023,02,04,00,00,00,20231,202301,202301,2023,1,1,1,2023,2,4,0,0,0,0,20230104000000,20230104000000.0000000
2023-01-05 00:00:00.000000000,2023-01-05,20230105000000,20230105,2023,01,01,01,2023,03,05,00,00,00,20231,202301,202301,2023,1,1,1,2023,3,5,0,0,0,0,20230105000000,20230105000000.0000000
2023-01-06 00:00:00.000000000,2023-01-06,20230106000000,20230106,2023,01,01,01,2023,04,06,00,00,00,20231,202301,202301,2023,1,1,1,2023,4,6,0,0,0,0,20230106000000,20230106000000.0000000
2023-01-07 00:00:00.000000000,2023-01-07,20230107000000,20230107,2023,01,01,01,2023,05,07,00,00,00,20231,202301,202301,2023,1,1,1,2023,5,7,0,0,0,0,20230107000000,20230107000000.0000000
2023-01-08 00:00:00.000000000,2023-01-08,20230108000000,20230108,2023,01,01,01,2023,06,08,00,00,00,20231,202301,202301,2023,1,1,1,2023,6,8,0,0,0,0,20230108000000,20230108000000.0000000
2023-01-09 00:00:00.000000000,2023-01-09,20230109000000,20230109,2023,01,01,02,2023,00,09,00,00,00,20231,202301,202302,2023,1,1,2,2023,0,9,0,0,0,0,20230109000000,20230109000000.0000000
2023-01-10 00:00:00.000000000,2023-01-10,20230110000000,20230110,2023,01,01,02,2023,01,10,00,00,00,20231,202301,202302,2023,1,1,2,2023,1,10,0,0,0,0,20230110000000,20230110000000.0000000
2023-01-11 00:00:00.000000000,2023-01-11,20230111000000,20230111,2023,01,01,02,2023,02,11,00,00,00,20231,202301,202302,2023,1,1,2,2023,2,11,0,0,0,0,20230111000000,20230111000000.0000000
2023-01-12 00:00:00.000000000,2023-01-12,20230112000000,20230112,2023,01,01,02,2023,03,12,00,00,00,20231,202301,202302,2023,1,1,2,2023,3,12,0,0,0,0,20230112000000,20230112000000.0000000
2023-01-13 00:00:00.000000000,2023-01-13,20230113000000,20230113,2023,01,01,02,2023,04,13,00,00,00,20231,202301,202302,2023,1,1,2,2023,4,13,0,0,0,0,20230113000000,20230113000000.0000000
2023-01-14 00:00:00.000000000,2023-01-14,20230114000000,20230114,2023,01,01,02,2023,05,14,00,00,00,20231,202301,202302,2023,1,1,2,2023,5,14,0,0,0,0,20230114000000,20230114000000.0000000
2023-01-15 00:00:00.000000000,2023-01-15,20230115000000,20230115,2023,01,01,02,2023,06,15,00,00,00,20231,202301,202302,2023,1,1,2,2023,6,15,0,0,0,0,20230115000000,20230115000000.0000000
2023-01-16 00:00:00.000000000,2023-01-16,20230116000000,20230116,2023,01,01,03,2023,00,16,00,00,00,20231,202301,202303,2023,1,1,3,2023,0,16,0,0,0,0,20230116000000,20230116000000.0000000
2023-01-17 00:00:00.000000000,2023-01-17,20230117000000,20230117,2023,01,01,03,2023,01,17,00,00,00,20231,202301,202303,2023,1,1,3,2023,1,17,0,0,0,0,20230117000000,20230117000000.0000000
2023-01-18 00:00:00.000000000,2023-01-18,20230118000000,20230118,2023,01,01,03,2023,02,18,00,00,00,20231,202301,202303,2023,1,1,3,2023,2,18,0,0,0,0,20230118000000,20230118000000.0000000
2023-01-19 00:00:00.000000000,2023-01-19,20230119000000,20230119,2023,01,01,03,2023,03,19,00,00,00,20231,202301,202303,2023,1,1,3,2023,3,19,0,0,0,0,20230119000000,20230119000000.0000000
2023-01-20 00:00:00.000000000,2023-01-20,20230120000000,20230120,2023,01,01,03,2023,04,20,00,00,00,20231,202301,202303,2023,1,1,3,2023,4,20,0,0,0,0,20230120000000,20230120000000.0000000
2023-01-21 00:00:00.000000000,2023-01-21,20230121000000,20230121,2023,01,01,03,2023,05,21,00,00,00,20231,202301,202303,2023,1,1,3,2023,5,21,0,0,0,0,20230121000000,20230121000000.0000000
2023-01-22 00:00:00.000000000,2023-01-22,20230122000000,20230122,2023,01,01,03,2023,06,22,00,00,00,20231,202301,202303,2023,1,1,3,2023,6,22,0,0,0,0,20230122000000,20230122000000.0000000
2023-01-23 00:00:00.000000000,2023-01-23,20230123000000,20230123,2023,01,01,04,2023,00,23,00,00,00,20231,202301,202304,2023,1,1,4,2023,0,23,0,0,0,0,20230123000000,20230123000000.0000000
2023-01-24 00:00:00.000000000,2023-01-24,20230124000000,20230124,2023,01,01,04,2023,01,24,00,00,00,20231,202301,202304,2023,1,1,4,2023,1,24,0,0,0,0,20230124000000,20230124000000.0000000
2023-01-25 00:00:00.000000000,2023-01-25,20230125000000,20230125,2023,01,01,04,2023,02,25,00,00,00,20231,202301,202304,2023,1,1,4,2023,2,25,0,0,0,0,20230125000000,20230125000000.0000000
2023-01-26 00:00:00.000000000,2023-01-26,20230126000000,20230126,2023,01,01,04,2023,03,26,00,00,00,20231,202301,202304,2023,1,1,4,2023,3,26,0,0,0,0,20230126000000,20230126000000.0000000
2023-01-27 00:00:00.000000000,2023-01-27,20230127000000,20230127,2023,01,01,04,2023,04,27,00,00,00,20231,202301,202304,2023,1,1,4,2023,4,27,0,0,0,0,20230127000000,20230127000000.0000000
2023-01-28 00:00:00.000000000,2023-01-28,20230128000000,20230128,2023,01,01,04,2023,05,28,00,00,00,20231,202301,202304,2023,1,1,4,2023,5,28,0,0,0,0,20230128000000,20230128000000.0000000
2023-01-29 00:00:00.000000000,2023-01-29,20230129000000,20230129,2023,01,01,04,2023,06,29,00,00,00,20231,202301,202304,2023,1,1,4,2023,6,29,0,0,0,0,20230129000000,20230129000000.0000000
2023-01-30 00:00:00.000000000,2023-01-30,20230130000000,20230130,2023,01,01,05,2023,00,30,00,00,00,20231,202301,202305,2023,1,1,5,2023,0,30,0,0,0,0,20230130000000,20230130000000.0000000
2023-01-31 00:00:00.000000000,2023-01-31,20230131000000,20230131,2023,01,01,05,2023,01,31,00,00,00,20231,202301,202305,2023,1,1,5,2023,1,31,0,0,0,1,20230131000000,20230131000000.0000000
2023-02-01 00:00:00.000000000,2023-02-01,20230201000000,20230201,2023,01,02,05,2023,02,01,00,00,00,20231,202302,202305,2023,1,2,5,2023,2,1,0,0,0,0,20230201000000,20230201000000.0000000
2023-02-02 00:00:00.000000000,2023-02-02,20230202000000,20230202,2023,01,02,05,2023,03,02,00,00,00,20231,202302,202305,2023,1,2,5,2023,3,2,0,0,0,0,20230202000000,20230202000000.0000000
2023-02-03 00:00:00.000000000,2023-02-03,20230203000000,20230203,2023,01,02,05,2023,04,03,00,00,00,20231,202302,202305,2023,1,2,5,2023,4,3,0,0,0,0,20230203000000,20230203000000.0000000
2023-02-04 00:00:00.000000000,2023-02-04,20230204000000,20230204,2023,01,02,05,2023,05,04,00,00,00,20231,202302,202305,2023,1,2,5,2023,5,4,0,0,0,0,20230204000000,20230204000000.0000000
2023-02-05 00:00:00.000000000,2023-02-05,20230205000000,20230205,2023,01,02,05,2023,06,05,00,00,00,20231,202302,202305,2023,1,2,5,2023,6,5,0,0,0,0,20230205000000,20230205000000.0000000
2023-02-06 00:00:00.000000000,2023-02-06,20230206000000,20230206,2023,01,02,06,2023,00,06,00,00,00,20231,202302,202306,2023,1,2,6,2023,0,6,0,0,0,0,20230206000000,20230206000000.0000000
2023-02-07 00:00:00.000000000,2023-02-07,20230207000000,20230207,2023,01,02,06,2023,01,07,00,00,00,20231,202302,202306,2023,1,2,6,2023,1,7,0,0,0,0,20230207000000,20230207000000.0000000
2023-02-08 00:00:00.000000000,2023-02-08,20230208000000,20230208,2023,01,02,06,2023,02,08,00,00,00,20231,202302,202306,2023,1,2,6,2023,2,8,0,0,0,0,20230208000000,20230208000000.0000000
2023-02-09 00:00:00.000000000,2023-02-09,20230209000000,20230209,2023,01,02,06,2023,03,09,00,00,00,20231,202302,202306,2023,1,2,6,2023,3,9,0,0,0,0,20230209000000,20230209000000.0000000
2023-02-10 00:00:00.000000000,2023-02-10,20230210000000,20230210,2023,01,02,06,2023,04,10,00,00,00,20231,202302,202306,2023,1,2,6,2023,4,10,0,0,0,0,20230210000000,20230210000000.0000000
2023-02-11 00:00:00.000000000,2023-02-11,20230211000000,20230211,2023,01,02,06,2023,05,11,00,00,00,20231,202302,202306,2023,1,2,6,2023,5,11,0,0,0,0,20230211000000,20230211000000.0000000
2023-02-12 00:00:00.000000000,2023-02-12,20230212000000,20230212,2023,01,02,06,2023,06,12,00,00,00,20231,202302,202306,2023,1,2,6,2023,6,12,0,0,0,0,20230212000000,20230212000000.0000000
2023-02-13 00:00:00.000000000,2023-02-13,20230213000000,20230213,2023,01,02,07,2023,00,13,00,00,00,20231,202302,202307,2023,1,2,7,2023,0,13,0,0,0,0,20230213000000,20230213000000.0000000
2023-02-14 00:00:00.000000000,2023-02-14,20230214000000,20230214,2023,01,02,07,2023,01,14,00,00,00,20231,202302,202307,2023,1,2,7,2023,1,14,0,0,0,0,20230214000000,20230214000000.0000000
2023-02-15 00:00:00.000000000,2023-02-15,20230215000000,20230215,2023,01,02,07,2023,02,15,00,00,00,20231,202302,202307,2023,1,2,7,2023,2,15,0,0,0,0,20230215000000,20230215000000.0000000
2023-02-16 00:00:00.000000000,2023-02-16,20230216000000,20230216,2023,01,02,07,2023,03,16,00,00,00,20231,202302,202307,2023,1,2,7,2023,3,16,0,0,0,0,20230216000000,20230216000000.0000000
2023-02-17 00:00:00.000000000,2023-02-17,20230217000000,20230217,2023,01,02,07,2023,04,17,00,00,00,20231,202302,202307,2023,1,2,7,2023,4,17,0,0,0,0,20230217000000,20230217000000.0000000
2023-02-18 00:00:00.000000000,2023-02-18,20230218000000,20230218,2023,01,02,07,2023,05,18,00,00,00,20231,202302,202307,2023,1,2,7,2023,5,18,0,0,0,0,20230218000000,20230218000000.0000000
2023-02-19 00:00:00.000000000,2023-02-19,20230219000000,20230219,2023,01,02,07,2023,06,19,00,00,00,20231,202302,202307,2023,1,2,7,2023,6,19,0,0,0,0,20230219000000,20230219000000.0000000
2023-02-20 00:00:00.000000000,2023-02-20,20230220000000,20230220,2023,01,02,08,2023,00,20,00,00,00,20231,202302,202308,2023,1,2,8,2023,0,20,0,0,0,0,20230220000000,20230220000000.0000000
2023-02-21 00:00:00.000000000,2023-02-21,20230221000000,20230221,2023,01,02,08,2023,01,21,00,00,00,20231,202302,202308,2023,1,2,8,2023,1,21,0,0,0,0,20230221000000,20230221000000.0000000
2023-02-22 00:00:00.000000000,2023-02-22,20230222000000,20230222,2023,01,02,08,2023,02,22,00,00,00,20231,202302,202308,2023,1,2,8,2023,2,22,0,0,0,0,20230222000000,20230222000000.0000000
2023-02-23 00:00:00.000000000,2023-02-23,20230223000000,20230223,2023,01,02,08,2023,03,23,00,00,00,20231,202302,202308,2023,1,2,8,2023,3,23,0,0,0,0,20230223000000,20230223000000.0000000
2023-02-24 00:00:00.000000000,2023-02-24,20230224000000,20230224,2023,01,02,08,2023,04,24,00,00,00,20231,202302,202308,2023,1,2,8,2023,4,24,0,0,0,0,20230224000000,20230224000000.0000000
2023-02-25 00:00:00.000000000,2023-02-25,20230225000000,20230225,2023,01,02,08,2023,05,25,00,00,00,20231,202302,202308,2023,1,2,8,2023,5,25,0,0,0,0,20230225000000,20230225000000.0000000
2023-02-26 00:00:00.000000000,2023-02-26,20230226000000,20230226,2023,01,02,08,2023,06,26,00,00,00,20231,202302,202308,2023,1,2,8,2023,6,26,0,0,0,0,20230226000000,20230226000000.0000000
2023-02-27 00:00:00.000000000,2023-02-27,20230227000000,20230227,2023,01,02,09,2023,00,27,00,00,00,20231,202302,202309,2023,1,2,9,2023,0,27,0,0,0,0,20230227000000,20230227000000.0000000
2023-02-28 00:00:00.000000000,2023-02-28,20230228000000,20230228,2023,01,02,09,2023,01,28,00,00,00,20231,202302,202309,2023,1,2,9,2023,1,28,0,0,0,1,20230228000000,20230228000000.0000000
2023-03-01 00:00:00.000000000,2023-03-01,20230301000000,20230301,2023,01,03,09,2023,02,01,00,00,00,20231,202303,202309,2023,1,3,9,2023,2,1,0,0,0,0,20230301000000,20230301000000.0000000
2023-03-02 00:00:00.000000000,2023-03-02,20230302000000,20230302,2023,01,03,09,2023,03,02,00,00,00,20231,202303,202309,2023,1,3,9,2023,3,2,0,0,0,0,20230302000000,20230302000000.0000000
2023-03-03 00:00:00.000000000,2023-03-03,20230303000000,20230303,2023,01,03,09,2023,04,03,00,00,00,20231,202303,202309,2023,1,3,9,2023,4,3,0,0,0,0,20230303000000,20230303000000.0000000
2023-03-04 00:00:00.000000000,2023-03-04,20230304000000,20230304,2023,01,03,09,2023,05,04,00,00,00,20231,202303,202309,2023,1,3,9,2023,5,4,0,0,0,0,20230304000000,20230304000000.0000000
2023-03-05 00:00:00.000000000,2023-03-05,20230305000000,20230305,2023,01,03,09,2023,06,05,00,00,00,20231,202303,202309,2023,1,3,9,2023,6,5,0,0,0,0,20230305000000,20230305000000.0000000
2023-03-06 00:00:00.000000000,2023-03-06,20230306000000,20230306,2023,01,03,10,2023,00,06,00,00,00,20231,202303,202310,2023,1,3,10,2023,0,6,0,0,0,0,20230306000000,20230306000000.0000000
2023-03-07 00:00:00.000000000,2023-03-07,20230307000000,20230307,2023,01,03,10,2023,01,07,00,00,00,20231,202303,202310,2023,1,3,10,2023,1,7,0,0,0,0,20230307000000,20230307000000.0000000
2023-03-08 00:00:00.000000000,2023-03-08,20230308000000,20230308,2023,01,03,10,2023,02,08,00,00,00,20231,202303,202310,2023,1,3,10,2023,2,8,0,0,0,0,20230308000000,20230308000000.0000000
2023-03-09 00:00:00.000000000,2023-03-09,20230309000000,20230309,2023,01,03,10,2023,03,09,00,00,00,20231,202303,202310,2023,1,3,10,2023,3,9,0,0,0,0,20230309000000,20230309000000.0000000
2023-03-10 00:00:00.000000000,2023-03-10,20230310000000,20230310,2023,01,03,10,2023,04,10,00,00,00,20231,202303,202310,2023,1,3,10,2023,4,10,0,0,0,0,20230310000000,20230310000000.0000000
2023-03-11 00:00:00.000000000,2023-03-11,20230311000000,20230311,2023,01,03,10,2023,05,11,00,00,00,20231,202303,202310,2023,1,3,10,2023,5,11,0,0,0,0,20230311000000,20230311000000.0000000
2023-03-12 00:00:00.000000000,2023-03-12,20230312000000,20230312,2023,01,03,10,2023,06,12,00,00,00,20231,202303,202310,2023,1,3,10,2023,6,12,0,0,0,0,20230312000000,20230312000000.0000000
2023-03-13 00:00:00.000000000,2023-03-13,20230313000000,20230313,2023,01,03,11,2023,00,13,00,00,00,20231,202303,202311,2023,1,3,11,2023,0,13,0,0,0,0,20230313000000,20230313000000.0000000
2023-03-14 00:00:00.000000000,2023-03-14,20230314000000,20230314,2023,01,03,11,2023,01,14,00,00,00,20231,202303,202311,2023,1,3,11,2023,1,14,0,0,0,0,20230314000000,20230314000000.0000000
2023-03-15 00:00:00.000000000,2023-03-15,20230315000000,20230315,2023,01,03,11,2023,02,15,00,00,00,20231,202303,202311,2023,1,3,11,2023,2,15,0,0,0,0,20230315000000,20230315000000.0000000
2023-03-16 00:00:00.000000000,2023-03-16,20230316000000,20230316,2023,01,03,11,2023,03,16,00,00,00,20231,202303,202311,2023,1,3,11,2023,3,16,0,0,0,0,20230316000000,20230316000000.0000000
2023-03-17 00:00:00.000000000,2023-03-17,20230317000000,20230317,2023,01,03,11,2023,04,17,00,00,00,20231,202303,202311,2023,1,3,11,2023,4,17,0,0,0,0,20230317000000,20230317000000.0000000
2023-03-18 00:00:00.000000000,2023-03-18,20230318000000,20230318,2023,01,03,11,2023,05,18,00,00,00,20231,202303,202311,2023,1,3,11,2023,5,18,0,0,0,0,20230318000000,20230318000000.0000000
2023-03-19 00:00:00.000000000,2023-03-19,20230319000000,20230319,2023,01,03,11,2023,06,19,00,00,00,20231,202303,202311,2023,1,3,11,2023,6,19,0,0,0,0,20230319000000,20230319000000.0000000
2023-03-20 00:00:00.000000000,2023-03-20,20230320000000,20230320,2023,01,03,12,2023,00,20,00,00,00,20231,202303,202312,2023,1,3,12,2023,0,20,0,0,0,0,20230320000000,20230320000000.0000000
2023-03-21 00:00:00.000000000,2023-03-21,20230321000000,20230321,2023,01,03,12,2023,01,21,00,00,00,20231,202303,202312,2023,1,3,12,2023,1,21,0,0,0,0,20230321000000,20230321000000.0000000
